age,income,credit_score,prime_elegible,prime_card,pv,tau,categ
44.3,1940.0,347.0,1,1,2001.99,700.0,complier
37.2,2956.0,95.0,1,0,2476.5,200.0,never-taker
39.4,3316.0,135.0,0,0,2028.4,200.0,never-taker
43.4,1141.0,112.0,0,0,808.67,200.0,never-taker
44.8,5666.0,11.0,1,0,3158.93,200.0,never-taker
32.7,3303.0,120.0,1,1,2062.6800000000003,700.0000000000002,complier
39.6,4492.0,630.0,0,0,2568.47,700.0,complier
41.0,2300.0,137.0,1,0,1518.62,200.0,never-taker
33.8,4064.0,467.0,1,1,2688.67,700.0,complier
43.8,1606.0,395.0,1,1,1481.03,700.0,complier
46.8,2802.0,454.0,1,1,2761.45,700.0,complier
34.2,2010.0,510.0,0,0,1261.94,700.0,complier
35.7,5561.0,186.0,0,0,2866.63,200.0,never-taker
45.8,2952.0,234.0,0,0,1813.1,700.0,complier
46.5,2125.0,579.0,0,0,1548.17,700.0,complier
36.9,1251.0,661.0,1,1,2048.9,700.0,complier
38.0,8018.0,100.0,0,0,3371.94,200.0,never-taker
44.6,23158.0,428.0,0,0,9602.62,700.0,complier
41.0,1123.0,426.0,1,1,2129.15,700.0,complier
39.9,2002.0,50.0,0,0,1694.96,200.0,never-taker
48.4,8346.0,281.0,0,0,4397.61,200.0,never-taker
43.2,14017.0,236.0,1,1,6751.6,700.0,complier
34.7,5444.0,380.0,1,1,3504.37,700.0,complier
43.0,11727.0,164.0,1,0,5935.23,200.0,never-taker
36.4,840.0,450.0,1,1,954.04,700.0,complier
45.0,9573.0,388.0,1,1,5096.05,700.0,complier
45.9,19474.0,32.0,1,0,9003.54,200.0,never-taker
43.8,3917.0,418.0,0,0,2290.77,700.0,complier
45.7,9128.0,60.0,0,0,5143.2,200.0,never-taker
49.9,2901.0,772.0,0,0,1656.02,700.0,complier
44.9,5622.0,148.0,1,0,2461.4,200.0,never-taker
40.5,2930.0,359.0,0,0,2306.2,700.0,complier
37.6,4132.0,374.0,1,1,2315.85,700.0,complier
42.9,913.0,101.0,1,0,612.66,200.0,never-taker
37.9,9360.0,285.0,1,0,4471.73,200.0,never-taker
36.2,556.0,69.0,0,0,699.4,200.0,never-taker
40.2,3757.0,356.0,0,0,2407.69,700.0,complier
34.9,877.0,136.0,0,0,444.99,200.0,never-taker
36.8,12907.0,126.0,1,0,5622.68,200.0,never-taker
44.0,3542.0,186.0,0,0,1821.47,200.0,never-taker
40.1,17306.0,448.0,1,1,8199.810000000001,700.0000000000009,complier
40.8,4076.0,97.0,1,0,2206.82,200.0,never-taker
41.9,3397.0,308.0,0,0,1889.63,700.0,complier
34.2,2218.0,287.0,1,1,1908.12,700.0,complier
42.7,8994.0,277.0,0,0,4101.52,200.0,never-taker
42.0,2226.0,395.0,0,0,1091.94,700.0,complier
41.8,5954.0,213.0,0,0,3162.48,200.0,never-taker
43.4,1002.0,149.0,0,0,1438.41,200.0,never-taker
33.3,5335.0,223.0,0,0,2883.15,700.0,complier
49.6,6940.0,257.0,0,0,3327.18,200.0,never-taker
40.8,6438.0,466.0,1,1,4260.45,700.0,complier
36.3,11153.0,147.0,0,0,5329.45,200.0,never-taker
42.4,1010.0,86.0,0,0,1063.91,200.0,never-taker
36.9,1317.0,822.0,0,0,941.25,700.0,complier
42.3,845.0,13.0,0,0,959.39,199.9999999999999,never-taker
44.2,2487.0,23.0,0,0,1620.99,200.0,never-taker
36.7,2827.0,43.0,0,0,1494.72,200.0,never-taker
45.4,3851.0,191.0,1,0,3191.31,200.0,never-taker
42.5,2153.0,169.0,0,0,1528.87,200.0,never-taker
43.4,10905.0,117.0,1,0,4681.76,200.0,never-taker
43.6,4956.0,605.0,1,1,2883.41,700.0,complier
44.0,6806.0,171.0,0,0,3478.09,200.0,never-taker
46.5,2847.0,45.0,0,0,906.34,200.0000000000001,never-taker
45.4,18123.0,624.0,1,1,8834.630000000001,700.0000000000009,complier
43.9,1722.0,387.0,1,1,2591.69,700.0,complier
38.9,11511.0,2.0,1,0,5816.56,200.0,never-taker
43.1,5397.0,68.0,1,0,2385.69,200.0,never-taker
39.8,3527.0,218.0,0,0,2195.65,200.0,never-taker
36.2,2687.0,156.0,1,0,1833.41,200.0,never-taker
41.8,2191.0,110.0,0,0,1698.26,200.0,never-taker
38.3,4536.0,50.0,1,0,2103.61,200.0,never-taker
46.5,1018.0,27.0,1,0,1753.01,200.0,never-taker
41.8,1721.0,287.0,0,0,1576.05,700.0000000000002,complier
42.2,11710.0,118.0,1,0,5156.59,200.0,never-taker
45.1,1542.0,10.0,0,0,1001.87,199.9999999999999,never-taker
40.3,7354.0,297.0,0,0,3213.61,700.0,complier
41.0,2265.0,371.0,0,0,2065.94,700.0,complier
46.7,6645.0,73.0,1,0,3710.26,200.0,never-taker
36.5,565.0,254.0,0,0,918.26,200.0,never-taker
38.5,5039.0,416.0,0,0,2208.52,700.0,complier
41.5,2478.0,547.0,1,1,2315.8900000000003,700.0000000000002,complier
45.1,7398.0,363.0,1,1,4543.98,699.9999999999995,complier
43.0,3777.0,618.0,1,1,2686.2,699.9999999999998,complier
37.4,9722.0,206.0,1,0,5060.71,200.0,never-taker
38.3,895.0,33.0,1,0,424.33,199.99999999999994,never-taker
48.8,4113.0,453.0,1,1,2992.16,700.0,complier
43.3,3040.0,410.0,0,0,1881.99,699.9999999999998,complier
39.5,6835.0,3.0,0,0,3144.87,200.0,never-taker
40.1,5505.0,104.0,1,0,2642.56,200.0,never-taker
57.0,5528.0,20.0,0,0,2879.39,200.0,never-taker
47.4,6808.0,26.0,1,0,3613.51,200.0,never-taker
35.5,3487.0,10.0,0,0,2462.63,200.0,never-taker
40.2,3788.0,442.0,1,1,3035.95,700.0,complier
44.9,4113.0,259.0,0,0,2116.56,700.0,complier
40.9,12399.0,488.0,0,0,5602.47,700.0,complier
46.6,2426.0,298.0,0,0,2014.63,200.0,never-taker
49.1,3831.0,148.0,0,0,2359.14,200.0,never-taker
42.0,1208.0,142.0,0,0,1589.61,200.0,never-taker
43.2,573.0,277.0,1,1,1993.74,700.0,complier
41.3,3676.0,45.0,1,0,2175.21,200.0,never-taker
45.5,7022.0,86.0,0,0,3953.47,199.99999999999955,never-taker
48.0,13283.0,171.0,0,0,6049.35,200.0,never-taker
45.7,1777.0,220.0,1,0,1025.09,200.0,never-taker
37.7,5470.0,153.0,0,0,3127.51,200.0,never-taker
45.0,6044.0,268.0,0,0,2631.86,700.0,complier
39.7,3224.0,70.0,0,0,2199.59,200.0,never-taker
49.0,2241.0,203.0,0,0,1769.4,200.0,never-taker
43.9,11237.0,166.0,1,0,5327.07,200.0,never-taker
46.2,12992.0,82.0,0,0,6497.4,200.0,never-taker
41.9,790.0,102.0,0,0,1323.64,200.0,never-taker
41.9,4071.0,162.0,1,0,2125.68,200.0,never-taker
43.7,9780.0,29.0,0,0,4548.72,200.0,never-taker
41.9,16003.0,3.0,0,0,7407.53,200.0,never-taker
48.3,18888.0,221.0,0,0,8481.97,200.0,never-taker
37.4,2284.0,289.0,1,1,1882.07,700.0,complier
44.7,11618.0,7.0,0,0,4973.49,200.0,never-taker
39.7,1276.0,94.0,1,0,1425.72,200.0,never-taker
45.4,1336.0,653.0,0,0,851.43,699.9999999999999,complier
34.8,2065.0,238.0,1,0,1372.46,200.0,never-taker
47.1,981.0,150.0,1,0,949.42,200.0000000000001,never-taker
40.8,19688.0,343.0,0,0,8828.23,700.0,complier
37.1,4725.0,466.0,1,1,2907.11,700.0,complier
44.9,4025.0,94.0,0,0,1411.77,200.0,never-taker
41.2,11442.0,404.0,0,0,5305.42,700.0,complier
43.1,26279.0,558.0,0,0,10992.33,700.0,complier
46.9,8325.0,202.0,1,0,4477.29,200.0,never-taker
37.6,906.0,429.0,1,1,1977.95,700.0,complier
39.1,831.0,546.0,1,1,2002.3,700.0,complier
42.3,2762.0,240.0,0,0,1304.99,700.0,complier
44.3,4084.0,338.0,0,0,1805.41,699.9999999999998,complier
39.2,4810.0,229.0,0,0,2878.63,200.0,never-taker
38.8,6632.0,478.0,1,1,4062.5,700.0,complier
45.1,5301.0,39.0,1,0,2396.1,200.0,never-taker
45.9,2350.0,390.0,1,1,2268.7200000000003,700.0000000000002,complier
47.6,7866.0,2.0,0,0,3830.01,200.0,never-taker
40.8,1535.0,143.0,0,0,1383.32,200.0,never-taker
31.7,1432.0,290.0,1,1,1038.79,700.0,complier
44.1,2402.0,399.0,0,0,2105.28,700.0,complier
45.0,3154.0,285.0,1,0,2496.88,200.0,never-taker
36.1,2792.0,242.0,0,0,1998.85,200.0,never-taker
42.4,10627.0,201.0,1,0,5381.03,200.0,never-taker
43.1,594.0,110.0,1,0,374.71,200.00000000000006,never-taker
43.4,9645.0,301.0,1,0,5038.7,200.0,never-taker
40.1,4709.0,356.0,0,0,2781.74,700.0,complier
42.3,2838.0,336.0,0,0,1418.48,700.0,complier
44.4,1797.0,4.0,1,0,1656.69,200.0,never-taker
34.9,7439.0,435.0,1,1,4818.74,700.0,complier
45.6,18358.0,214.0,0,0,7722.4,200.0,never-taker
40.5,1824.0,200.0,1,1,2066.96,700.0,complier
45.1,15119.0,61.0,0,0,5972.94,200.0,never-taker
39.2,1952.0,418.0,1,1,1791.87,700.0,complier
35.2,4323.0,23.0,0,0,1991.17,200.0,never-taker
46.7,8072.0,578.0,0,0,4095.46,700.0,complier
48.6,3013.0,88.0,0,0,2070.64,200.0,never-taker
34.6,14245.0,162.0,1,0,6046.92,200.0,never-taker
36.8,2045.0,113.0,0,0,1124.83,200.0,never-taker
42.4,993.0,458.0,0,0,1284.27,700.0,complier
37.8,1148.0,35.0,1,0,1384.2,200.0,never-taker
45.0,887.0,437.0,0,0,870.27,700.0,complier
38.8,4220.0,1.0,0,0,2230.17,200.0,never-taker
39.9,4191.0,480.0,1,1,3589.28,700.0,complier
42.8,2321.0,462.0,0,0,975.87,699.9999999999999,complier
33.3,2135.0,402.0,0,0,1713.79,700.0,complier
40.7,4187.0,13.0,1,0,2395.95,200.0,never-taker
50.1,4063.0,777.0,0,0,2269.34,700.0,complier
44.3,6128.0,223.0,1,0,3645.82,200.0,never-taker
38.0,3680.0,164.0,1,0,1830.31,200.0,never-taker
46.2,7212.0,73.0,1,0,3048.95,200.0,never-taker
50.3,10668.0,83.0,1,0,4815.63,200.0,never-taker
47.1,1851.0,197.0,0,0,1594.19,200.0,never-taker
39.7,1182.0,427.0,0,0,1098.98,700.0,complier
39.4,1979.0,105.0,1,0,876.02,200.0,never-taker
40.5,2497.0,16.0,0,0,1630.42,200.0,never-taker
37.8,1366.0,21.0,1,0,857.15,200.0000000000001,never-taker
42.1,4056.0,262.0,0,0,2344.86,200.0,never-taker
38.0,4192.0,113.0,1,0,2739.96,200.0,never-taker
38.5,2512.0,9.0,1,0,1582.56,200.0,never-taker
43.3,3044.0,318.0,1,0,2464.2,200.0,never-taker
39.7,550.0,119.0,1,0,1014.45,200.0,never-taker
41.2,2381.0,387.0,0,0,1685.1,700.0,complier
50.6,1871.0,143.0,1,0,856.99,200.0,never-taker
43.5,510.0,234.0,1,0,854.13,200.0000000000001,never-taker
46.8,8987.0,310.0,1,0,4706.67,200.0,never-taker
43.8,4387.0,95.0,1,0,2068.19,200.0,never-taker
44.4,9050.0,4.0,0,0,4138.82,200.0,never-taker
36.6,3676.0,61.0,0,0,2615.99,200.0,never-taker
39.8,510.0,61.0,0,0,1160.78,200.0,never-taker
41.0,3897.0,16.0,0,0,2563.87,200.0,never-taker
40.2,9083.0,284.0,1,1,4224.37,700.0,complier
41.2,616.0,415.0,1,1,1764.26,700.0,complier
42.6,1669.0,588.0,0,0,1990.15,700.0,complier
41.1,836.0,169.0,0,0,887.92,200.0000000000001,never-taker
44.8,2076.0,97.0,1,0,1767.61,200.0,never-taker
41.0,8241.0,137.0,1,0,3671.61,200.0,never-taker
46.3,1858.0,404.0,1,1,1937.02,700.0,complier
41.9,3947.0,297.0,1,0,2787.98,200.0,never-taker
39.6,2343.0,206.0,1,1,1914.66,700.0,complier
37.0,7539.0,436.0,1,1,4202.15,699.9999999999995,complier
38.9,3327.0,508.0,0,0,1457.08,700.0,complier
41.0,1195.0,547.0,0,0,890.41,699.9999999999999,complier
46.8,977.0,615.0,1,1,1328.76,700.0,complier
36.9,730.0,339.0,1,1,2184.38,700.0,complier
46.2,1853.0,352.0,0,0,1347.91,700.0,complier
41.6,937.0,344.0,1,1,1091.51,700.0,complier
38.7,2384.0,177.0,1,1,1665.8400000000001,700.0000000000001,complier
36.7,4421.0,152.0,1,0,2379.05,200.0,never-taker
44.2,1470.0,319.0,0,0,1452.97,700.0000000000002,complier
34.4,5213.0,329.0,1,1,4027.89,700.0,complier
40.2,12660.0,225.0,1,1,5724.01,700.0,complier
40.2,6542.0,335.0,0,0,3754.75,700.0,complier
41.3,8432.0,463.0,1,1,5049.19,700.0,complier
44.3,4307.0,181.0,0,0,1736.43,200.0,never-taker
39.5,677.0,342.0,1,1,1480.4,700.0000000000001,complier
42.5,3680.0,22.0,1,0,1686.3,200.0,never-taker
37.1,3905.0,343.0,1,1,3318.01,700.0,complier
42.2,7405.0,330.0,0,0,3918.04,700.0,complier
44.4,3928.0,170.0,0,0,2280.34,200.0,never-taker
40.6,5745.0,323.0,0,0,3389.72,200.0,never-taker
43.5,7846.0,127.0,0,0,3760.97,200.0,never-taker
42.4,4134.0,50.0,0,0,1922.96,200.0,never-taker
40.6,3876.0,273.0,1,1,2549.9300000000003,700.0000000000002,complier
41.8,9962.0,118.0,1,0,4579.0,200.0,never-taker
41.2,3798.0,408.0,0,0,2075.55,700.0,complier
34.1,597.0,243.0,0,0,72.29,700.0,complier
36.0,1967.0,128.0,0,0,765.14,200.0,never-taker
43.7,6556.0,253.0,1,1,3480.29,700.0,complier
33.6,7239.0,198.0,0,0,3975.28,200.00000000000045,never-taker
46.6,7321.0,145.0,1,0,3821.51,200.0,never-taker
36.4,5303.0,435.0,1,1,3824.77,700.0,complier
42.1,2144.0,73.0,1,0,1833.48,200.0,never-taker
43.9,6781.0,608.0,1,1,3659.94,700.0,complier
39.5,1955.0,581.0,0,0,1810.82,699.9999999999998,complier
46.7,3962.0,278.0,0,0,2270.32,700.0,complier
36.5,6651.0,286.0,1,1,4278.8099999999995,699.9999999999995,complier
45.6,7661.0,102.0,1,0,3456.55,200.0,never-taker
42.6,1462.0,17.0,1,0,1263.1,200.0,never-taker
41.4,4901.0,207.0,0,0,2353.41,700.0,complier
46.0,8225.0,282.0,0,0,4089.91,700.0,complier
44.2,2815.0,518.0,1,1,2387.83,700.0,complier
37.2,2636.0,135.0,0,0,1652.53,200.0,never-taker
47.6,13589.0,408.0,1,1,7353.02,700.0,complier
46.0,1674.0,447.0,0,0,1919.45,699.9999999999998,complier
42.4,2830.0,441.0,1,1,3027.21,700.0,complier
42.6,4843.0,310.0,1,1,3351.26,700.0,complier
47.3,2449.0,230.0,1,1,2142.8599999999997,699.9999999999998,complier
48.6,2700.0,200.0,0,0,2151.44,200.0,never-taker
44.5,1184.0,166.0,1,0,1242.11,200.0,never-taker
37.3,2417.0,14.0,1,0,1149.7,200.0,never-taker
42.5,797.0,204.0,1,0,1598.13,200.0,never-taker
45.3,9855.0,4.0,1,0,4550.22,200.0,never-taker
38.7,648.0,518.0,1,1,1933.09,700.0,complier
37.2,1784.0,500.0,0,0,969.83,699.9999999999999,complier
42.0,11209.0,150.0,0,0,4823.15,200.0,never-taker
42.4,6702.0,43.0,1,0,3401.14,200.0,never-taker
43.5,12619.0,156.0,0,0,5789.97,200.0,never-taker
46.9,761.0,515.0,1,1,2069.31,700.0,complier
33.3,3106.0,220.0,1,0,1922.1,200.0,never-taker
42.4,1671.0,437.0,1,1,2726.6,700.0,complier
41.2,5830.0,22.0,0,0,3363.47,200.0,never-taker
42.1,15366.0,513.0,1,1,7865.37,700.0,complier
42.7,6547.0,210.0,0,0,3456.91,200.0,never-taker
46.1,1086.0,47.0,1,0,816.7,200.0,never-taker
44.2,4662.0,86.0,1,0,1781.91,200.0,never-taker
41.8,1671.0,147.0,1,0,1133.08,200.0,never-taker
42.4,5799.0,274.0,0,0,2830.04,700.0,complier
42.4,8438.0,221.0,1,1,4071.79,700.0,complier
41.5,959.0,81.0,0,0,930.6,199.9999999999999,never-taker
47.3,1942.0,361.0,1,1,2071.77,700.0,complier
34.4,1843.0,183.0,0,0,1356.91,200.0,never-taker
36.4,7982.0,227.0,0,0,3602.17,200.0,never-taker
48.4,9940.0,565.0,0,0,4157.23,700.0,complier
44.3,804.0,38.0,0,0,822.4,200.0,never-taker
44.5,3305.0,211.0,1,0,1915.62,200.0,never-taker
46.6,2576.0,719.0,1,1,2034.81,700.0,complier
33.9,1752.0,4.0,0,0,1628.42,200.0,never-taker
47.8,4682.0,32.0,1,0,1765.45,200.0,never-taker
37.3,3090.0,227.0,0,0,1473.0,700.0,complier
38.1,689.0,32.0,0,0,1076.87,200.0,never-taker
46.1,24321.0,410.0,0,0,10889.74,700.0,complier
37.4,6478.0,175.0,0,0,3279.41,200.0,never-taker
44.1,3370.0,175.0,1,0,2289.61,200.0,never-taker
47.7,9862.0,14.0,1,0,5143.72,200.0,never-taker
39.4,23824.0,82.0,1,0,10105.5,200.0,never-taker
39.6,8278.0,160.0,0,0,3625.66,200.0,never-taker
44.7,2514.0,550.0,0,0,1695.59,700.0000000000002,complier
45.6,2664.0,482.0,1,1,1938.31,700.0,complier
43.4,13649.0,293.0,0,0,5598.6,700.0,complier
35.7,3401.0,38.0,1,0,1482.43,200.0,never-taker
48.4,1143.0,26.0,1,0,1078.53,200.0,never-taker
44.5,1344.0,141.0,1,0,987.38,200.0000000000001,never-taker
32.6,2524.0,230.0,0,0,1636.12,700.0,complier
38.4,5366.0,408.0,0,0,3171.52,700.0,complier
37.8,3281.0,29.0,1,0,2140.15,200.0,never-taker
38.9,6382.0,19.0,1,0,3175.48,200.0,never-taker
43.0,6358.0,491.0,1,1,3881.6,700.0,complier
39.1,1925.0,683.0,1,1,2819.9,700.0,complier
46.9,1226.0,79.0,1,0,1029.69,200.0,never-taker
46.4,1086.0,322.0,1,1,1593.31,700.0,complier
42.3,2946.0,224.0,1,0,1983.54,200.0,never-taker
37.8,1210.0,58.0,0,0,1277.59,200.0,never-taker
42.0,1600.0,136.0,0,0,1625.86,200.0,never-taker
43.6,15820.0,674.0,1,1,7657.46,700.0,complier
46.6,3031.0,139.0,1,0,1998.88,200.0,never-taker
40.1,742.0,133.0,0,0,1247.97,200.0,never-taker
42.3,3553.0,309.0,0,0,2639.63,200.0,never-taker
38.0,1543.0,279.0,1,1,1439.73,700.0,complier
40.2,1489.0,208.0,0,0,1087.23,700.0,complier
46.7,22777.0,97.0,0,0,9527.54,200.0,never-taker
48.4,5859.0,399.0,0,0,3270.69,700.0,complier
40.6,925.0,62.0,0,0,601.7,200.0,never-taker
40.9,5718.0,250.0,1,1,3768.02,700.0,complier
39.0,3286.0,46.0,1,0,2066.23,200.0,never-taker
35.9,1709.0,311.0,0,0,1789.42,700.0,complier
43.5,5428.0,100.0,0,0,3073.33,200.0,never-taker
43.9,1791.0,131.0,0,0,1828.06,200.0,never-taker
44.4,10473.0,255.0,1,1,4967.05,700.0,complier
42.1,10981.0,96.0,1,0,4712.86,200.0,never-taker
44.1,2874.0,238.0,0,0,1876.39,200.00000000000023,never-taker
42.7,3565.0,204.0,0,0,2381.29,200.0,never-taker
47.0,5414.0,241.0,0,0,3501.02,200.0,never-taker
43.5,11821.0,142.0,1,0,5359.48,200.0,never-taker
47.8,11841.0,363.0,1,1,6254.75,700.0,complier
46.3,2354.0,164.0,0,0,2039.71,200.0,never-taker
43.4,7576.0,225.0,0,0,4020.08,200.0,never-taker
37.0,1001.0,108.0,1,0,1263.74,200.0,never-taker
44.1,11241.0,181.0,0,0,4932.89,200.0,never-taker
43.3,4338.0,108.0,1,0,2155.45,200.0,never-taker
49.7,3023.0,215.0,0,0,2339.16,200.0,never-taker
45.0,2358.0,240.0,1,0,2064.71,200.0,never-taker
37.5,6965.0,492.0,1,1,4189.0599999999995,699.9999999999995,complier
38.8,929.0,375.0,1,1,1695.94,700.0,complier
45.9,10467.0,63.0,1,0,4363.45,200.0,never-taker
41.2,577.0,46.0,1,0,180.45,200.0,never-taker
37.2,592.0,570.0,1,1,2027.92,700.0,complier
44.0,9893.0,60.0,1,0,4012.98,199.99999999999955,never-taker
44.0,1485.0,525.0,1,1,1541.62,699.9999999999999,complier
41.5,2988.0,658.0,1,1,2274.1099999999997,699.9999999999998,complier
45.4,2638.0,38.0,0,0,1119.67,200.0,never-taker
41.6,1554.0,275.0,1,1,1477.25,700.0,complier
49.5,14256.0,455.0,1,1,6360.07,700.0,complier
37.6,5620.0,328.0,0,0,2339.36,700.0,complier
45.6,1759.0,42.0,1,0,1107.71,200.0,never-taker
46.0,515.0,400.0,0,0,1706.18,700.0000000000002,complier
47.1,3249.0,162.0,0,0,2219.42,200.0,never-taker
41.5,3466.0,73.0,0,0,2307.32,200.0,never-taker
40.3,6360.0,95.0,1,0,3045.88,200.0,never-taker
49.0,2627.0,148.0,0,0,1362.62,200.0,never-taker
44.2,1396.0,199.0,0,0,1098.36,200.0,never-taker
39.7,4704.0,417.0,1,1,3421.6,700.0,complier
45.3,3541.0,466.0,0,0,2461.61,700.0,complier
48.3,8201.0,509.0,0,0,3881.79,700.0,complier
44.7,7584.0,242.0,1,0,3819.81,200.0,never-taker
39.1,9709.0,136.0,0,0,4283.3,200.0,never-taker
45.9,655.0,208.0,1,0,894.34,200.0000000000001,never-taker
35.8,5597.0,253.0,1,1,3215.26,700.0,complier
45.1,10939.0,133.0,0,0,4988.35,200.0,never-taker
45.9,2012.0,190.0,1,0,1984.84,200.00000000000023,never-taker
41.1,3371.0,50.0,1,0,1812.57,200.0,never-taker
43.1,633.0,2.0,0,0,585.15,200.0,never-taker
42.6,2354.0,304.0,0,0,1405.6,200.0,never-taker
39.9,3221.0,113.0,0,0,1370.43,200.0,never-taker
38.6,7587.0,182.0,0,0,4093.73,199.99999999999955,never-taker
40.9,19837.0,321.0,0,0,8891.99,200.0,never-taker
39.5,8332.0,409.0,0,0,4453.29,700.0,complier
48.1,3904.0,115.0,1,0,2291.12,200.0,never-taker
36.6,693.0,389.0,0,0,524.17,700.0000000000001,complier
49.2,4889.0,220.0,1,0,2690.75,200.0,never-taker
41.1,2931.0,221.0,0,0,2112.01,200.0,never-taker
38.9,1927.0,122.0,0,0,1400.58,200.0,never-taker
39.8,895.0,471.0,0,0,1169.76,700.0,complier
37.8,799.0,225.0,0,0,537.19,700.0,complier
33.9,3451.0,115.0,0,0,1865.72,200.00000000000023,never-taker
45.3,5003.0,44.0,0,0,2739.88,200.0,never-taker
41.4,2283.0,57.0,1,0,1108.46,200.0,never-taker
38.6,7619.0,654.0,0,0,3640.98,699.9999999999995,complier
36.8,891.0,344.0,0,0,936.02,700.0,complier
39.7,12979.0,35.0,1,0,5650.45,200.0,never-taker
37.0,1627.0,0.0,0,0,881.65,200.0000000000001,never-taker
47.2,2983.0,67.0,0,0,1508.13,200.0,never-taker
34.4,3325.0,369.0,0,0,1479.62,700.0,complier
38.2,534.0,346.0,0,0,280.43,700.0,complier
38.5,1141.0,263.0,1,1,1611.6100000000001,700.0000000000001,complier
43.9,3537.0,161.0,0,0,1844.74,200.0,never-taker
43.0,2506.0,242.0,0,0,1468.84,700.0000000000002,complier
41.4,4131.0,83.0,0,0,1601.48,200.0,never-taker
41.3,10507.0,49.0,1,0,4220.0,200.0,never-taker
43.6,8253.0,225.0,0,0,3796.05,700.0,complier
38.8,4985.0,291.0,0,0,2592.14,700.0,complier
43.9,1272.0,23.0,0,0,716.64,200.0,never-taker
36.7,2312.0,268.0,1,0,2224.78,200.0,never-taker
44.2,3459.0,87.0,1,0,1992.06,200.0,never-taker
40.0,3927.0,10.0,0,0,2247.25,200.0,never-taker
46.5,7196.0,527.0,1,1,4123.37,700.0,complier
37.1,2062.0,71.0,0,0,1104.8,200.0,never-taker
40.2,3838.0,36.0,0,0,2476.93,200.0,never-taker
38.7,4911.0,255.0,0,0,2610.87,200.0,never-taker
45.8,5111.0,284.0,0,0,2763.79,200.0,never-taker
36.4,3373.0,391.0,0,0,1966.65,700.0,complier
45.5,16729.0,295.0,0,0,6960.09,700.0,complier
43.9,6476.0,485.0,0,0,3306.37,700.0,complier
44.3,4897.0,436.0,1,1,2842.09,700.0,complier
39.2,6792.0,86.0,1,0,2748.49,200.0,never-taker
43.9,927.0,367.0,1,1,2152.3199999999997,699.9999999999998,complier
49.0,1652.0,130.0,1,0,1601.14,200.0,never-taker
39.2,1301.0,587.0,1,1,1983.06,700.0,complier
43.0,2218.0,269.0,1,1,1737.04,700.0,complier
40.9,3054.0,501.0,0,0,1860.83,700.0,complier
37.6,931.0,281.0,1,1,1226.03,700.0,complier
38.7,2190.0,353.0,0,0,1860.93,700.0000000000002,complier
44.1,1621.0,561.0,0,0,1576.11,699.9999999999998,complier
41.8,7185.0,99.0,1,0,3475.73,200.0,never-taker
32.2,801.0,1.0,1,0,803.69,200.0,never-taker
44.1,3164.0,58.0,0,0,2627.38,200.0,never-taker
40.7,4873.0,239.0,0,0,1916.57,699.9999999999998,complier
45.7,10674.0,426.0,1,1,5321.94,700.0,complier
39.4,3376.0,858.0,1,1,3290.66,700.0,complier
51.2,5063.0,540.0,1,1,3269.38,700.0,complier
38.2,8192.0,348.0,1,1,4639.54,700.0,complier
45.1,4368.0,348.0,1,1,2517.62,700.0,complier
37.7,1173.0,221.0,0,0,635.43,699.9999999999999,complier
42.8,5092.0,52.0,1,0,3039.18,200.0,never-taker
37.4,5894.0,478.0,0,0,2756.8,700.0,complier
47.0,5661.0,438.0,1,1,3603.44,700.0,complier
41.9,4578.0,388.0,0,0,2865.5,700.0,complier
48.0,1293.0,100.0,0,0,1743.18,200.0,never-taker
41.6,3303.0,543.0,1,1,2891.43,700.0,complier
35.5,2781.0,31.0,0,0,1843.68,200.0,never-taker
38.6,1660.0,140.0,1,0,1109.23,200.0,never-taker
40.4,3884.0,419.0,1,1,2682.99,699.9999999999998,complier
47.5,1252.0,115.0,0,0,1654.68,200.0,never-taker
52.9,4594.0,682.0,1,1,2651.67,700.0,complier
41.5,4083.0,12.0,1,0,1718.03,200.0,never-taker
43.3,8352.0,404.0,1,1,4787.83,700.0,complier
47.0,8442.0,79.0,0,0,3542.86,200.0,never-taker
37.4,760.0,240.0,0,0,84.83,700.0,complier
40.7,5190.0,101.0,1,0,2416.77,200.0,never-taker
44.7,2472.0,118.0,0,0,1465.89,200.0,never-taker
43.4,988.0,256.0,1,0,1527.65,200.0,never-taker
41.7,1061.0,30.0,1,0,1212.9,200.0,never-taker
38.1,596.0,57.0,1,0,1403.2,200.0,never-taker
42.4,694.0,227.0,0,0,326.5,700.0,complier
44.9,14660.0,526.0,1,1,6909.41,700.0,complier
39.1,4479.0,299.0,0,0,2372.93,700.0,complier
42.3,3531.0,160.0,0,0,2278.81,200.0,never-taker
50.4,21564.0,7.0,0,0,9704.01,200.0,never-taker
43.9,5261.0,94.0,0,0,2996.26,200.0,never-taker
44.4,3135.0,365.0,0,0,1374.97,700.0000000000002,complier
37.9,9993.0,32.0,1,0,4821.91,200.0,never-taker
39.8,4531.0,244.0,0,0,2443.78,200.0,never-taker
40.7,6055.0,269.0,0,0,3063.89,700.0,complier
38.6,2635.0,180.0,0,0,1268.25,700.0,complier
37.2,4069.0,433.0,0,0,2241.01,700.0,complier
35.7,4955.0,197.0,0,0,2292.75,700.0,complier
41.2,4343.0,224.0,1,0,2608.98,200.0,never-taker
45.3,3181.0,286.0,1,1,2957.76,700.0,complier
44.5,602.0,162.0,1,0,472.06,199.99999999999994,never-taker
44.7,3147.0,400.0,1,1,2709.8199999999997,699.9999999999998,complier
